Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,light_or_dark,T_proxy,outcome,y0,y1
2858,CRESTELLO CR-L101 Stainless Steel Chain Analog Wrist Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/81QsvC48OML._AC_UL320_.jpg,https://www.amazon.in/CRESTELLO-L101-SLV-Stainless-Womens-Silver/dp/B08MTDQLV5/ref=sr_1_2867?qid=1679155721&s=watches&sr=1-2867,3.7,25,₹199,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2858.jpg,219890.0,9248.444071320322,0,1,1,0,0.5643943279946857,0.742502410492488
2859,Emartos Combo of 2 Boy's and Girl's Analogue Digital 24 Image Projector Watch (Multicolour),accessories,Watches,https://m.media-amazon.com/images/I/41BsIQGJaaL._AC_UL320_.jpg,https://www.amazon.in/Emartos-Analogue-Digital-Projector-Multicolour/dp/B09F3HVH28/ref=sr_1_2868?qid=1679155721&s=watches&sr=1-2868,3.2,13,₹497,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2859.jpg,164890.0,3814.898810486337,0,0,0,0,0.5643943279946857,0.742502410492488
2860,Fastrack Younique Analog Blue Dial Modern Watch-6278SM01,accessories,Watches,https://m.media-amazon.com/images/I/51sqGiI3MnL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Younique-Analog-Modern-Watch-6278SM01/dp/B0BKQLSK5V/ref=sr_1_2869?qid=1679155721&s=watches&sr=1-2869,5.0,2,,2895.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2860.jpg,318450.0,12248.991191316136,1,1,1,1,0.4514033691933461,0.6467989107992148
2863,Sonata Analog Blue Dial Women's Watch-8141SL04,accessories,Watches,https://m.media-amazon.com/images/I/71Qz6KcHTuL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Blue-Womens-Watch-8141SL04/dp/B09GR5QH6G/ref=sr_1_2872?qid=1679155721&s=watches&sr=1-2872,4.7,5,"₹1,799",1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2863.jpg,219890.0,7608.872071370002,0,1,1,1,0.5643943279946857,0.742502410492488
2864,Sonata Wedding Analog White Dial Women's Watch NM8160WM01/NN8160WM01/NP8160WM01,accessories,Watches,https://m.media-amazon.com/images/I/71vbCDPLPyL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Wedding-Analog-Womens-Watch-8160WM01/dp/B07Q2JY8SZ/ref=sr_1_2873?qid=1679155721&s=watches&sr=1-2873,3.8,20,,1925.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2864.jpg,211750.0,9032.681782194442,0,1,1,0,0.5643943279946857,0.742502410492488
2865,Maxima Aqua Regular Analog White Dial Women's Watch - 01605PPLW,accessories,Watches,https://m.media-amazon.com/images/I/714Mrn9tcqL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Regular-Analog-White-Womens/dp/B00JA6J26I/ref=sr_1_2874?qid=1679155721&s=watches&sr=1-2874,3.8,50,,499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2865.jpg,54890.0,7461.681726125149,0,0,1,1,0.5643943279946857,0.742502410492488
2866,Sonata Analog Watch for Women - 8183SM03,accessories,Watches,https://m.media-amazon.com/images/I/61441Yil-zL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Watch-Women-8183SM03/dp/B09YS2LSDH/ref=sr_1_2875?qid=1679155721&s=watches&sr=1-2875,4.7,4,,1099.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2866.jpg,120890.0,15204.578382522846,1,1,1,1,0.4514033691933461,0.6467989107992148
2868,Giordano AW22 Collection Analog Watch for Women | Metal Strap and Crystal Studded to complement Your Look - GD-4031,accessories,Watches,https://m.media-amazon.com/images/I/619lDjm56VL._AC_UL320_.jpg,https://www.amazon.in/Giordano-Analogue-Brown-Colour-Womens/dp/B083WLCXJD/ref=sr_1_2877?qid=1679155721&s=watches&sr=1-2877,4.4,8,"₹2,995",5250.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2868.jpg,577500.0,8147.041742210637,0,1,1,1,0.5643943279946857,0.742502410492488
2871,CLOUDWOOD Analog Wrist Watch for Women's and Girls (WCH48),accessories,Watches,https://m.media-amazon.com/images/I/71ht2gofnbL._AC_UL320_.jpg,https://www.amazon.in/CLOUDWOOD-Analog-Wrist-Womens-Colored/dp/B0BFLTQKR3/ref=sr_1_2880?qid=1679155721&s=watches&sr=1-2880,2.0,1,₹249,1199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2871.jpg,131890.0,5678.276044748518,0,1,1,0,0.5643943279946857,0.742502410492488
2873,Daniel Klein Premium-Ladys Analog Pink Dial Women's Watch-DK11635-2,accessories,Watches,https://m.media-amazon.com/images/I/61a6WPkvkKL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Premium-Ladys-Analog-Watch-DK11635-2/dp/B07DD167YT/ref=sr_1_2882?qid=1679155721&s=watches&sr=1-2882,3.8,46,"₹1,275",4250.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2873.jpg,467500.0,3059.141348480082,0,1,1,1,0.5643943279946857,0.742502410492488
2874,Fossil Analog Silver Dial Women's Watch-ES4885,accessories,Watches,https://m.media-amazon.com/images/I/61BLrVl8ppS._AC_UL320_.jpg,https://www.amazon.in/Fossil-Analog-Silver-Womens-Watch-ES4885/dp/B08GMNPFZF/ref=sr_1_2883?qid=1679155721&s=watches&sr=1-2883,4.8,4,"₹6,646.50",9495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2874.jpg,1044450.0,15792.408523562804,1,1,1,0,0.4514033691933461,0.6467989107992148
2876,Timesquartz A 102 Analog Black Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/81pDMk863eL._AC_UL320_.jpg,https://www.amazon.in/Timesquartz-102-Analog-Black-Womens/dp/B07SC8PNBG/ref=sr_1_2885?qid=1679155721&s=watches&sr=1-2885,5.0,1,"₹1,763",2245.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2876.jpg,246950.0,9129.8602150493,0,1,1,1,0.5643943279946857,0.742502410492488
2880,"Matrix ""Big Bang Pearls Beautiful Stone Studded Pearls Analog Wrist Watch for Women's/Girls",accessories,Watches,https://m.media-amazon.com/images/I/71gU3OOf6KL._AC_UL320_.jpg,https://www.amazon.in/Matrix-Pearls-Beautiful-Studded-Analog/dp/B0B1X9ST2R/ref=sr_1_2885?qid=1679155722&s=watches&sr=1-2885,3.0,2,₹199,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2880.jpg,164890.0,21507.4127874211,1,1,1,1,0.4514033691933461,0.6467989107992148
2881,Maxima Analog Blue Dial Women's Watch - 48333CMLT,accessories,Watches,https://m.media-amazon.com/images/I/61Lo2ECq57L._AC_UL320_.jpg,https://www.amazon.in/Maxima-Analog-Blue-Womens-Watch-48333CMLT/dp/B07CQ9TH79/ref=sr_1_2886?qid=1679155722&s=watches&sr=1-2886,4.5,8,,989.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2881.jpg,108790.0,4363.392172556759,0,1,1,1,0.5643943279946857,0.742502410492488
2883,Fastrack Womens 32.5 x 38.4 x 7.95 mm Younique Blue Dial Stainless Steel Analog Watch - 6278QM01,accessories,Watches,https://m.media-amazon.com/images/I/51RvKjrYeWL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Womens-Younique-Stainless-Analog/dp/B0BKQQN55Y/ref=sr_1_2888?qid=1679155722&s=watches&sr=1-2888,Get,0,,3695.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2883.jpg,406450.0,10493.648690765736,1,0,0,1,0.4514033691933461,0.6467989107992148
2885,YOUTH CLUB Bracelet Type Square Studded Dial Analogue Watch for Women and Girls,accessories,Watches,https://m.media-amazon.com/images/I/815pJGIfG3L._AC_UL320_.jpg,https://www.amazon.in/YOUTH-CLUB-Bracelet-Studded-Analogue/dp/B08HV1L4TG/ref=sr_1_2890?qid=1679155722&s=watches&sr=1-2890,3.4,50,₹328,1099.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2885.jpg,120890.0,28257.112016792187,1,0,0,1,0.4514033691933461,0.6467989107992148
2886,Ociel New Women Designer Bracelet Rose Gold Stone Studded Fancy Party & Casual Wear Alloy Strap Ladies Analog Watch for Girls,accessories,Watches,https://m.media-amazon.com/images/I/61dkwQDBLLL._AC_UL320_.jpg,https://www.amazon.in/Ociel-Designer-Bracelet-Studded-Casual/dp/B09FQFS6D8/ref=sr_1_2891?qid=1679155722&s=watches&sr=1-2891,4.8,5,₹477,699.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2886.jpg,76890.0,7911.353173881324,0,1,1,0,0.5643943279946857,0.742502410492488
2887,Titan Masaba 2 Analog Mother of Pearl Dial Women's Watch-NN95092YM01,accessories,Watches,https://m.media-amazon.com/images/I/71EHjrBWNNL._AC_UL320_.jpg,https://www.amazon.in/Titan-Masaba-Analog-Mother-Watch-95092YM01/dp/B07LCBNMD9/ref=sr_1_2892?qid=1679155722&s=watches&sr=1-2892,4.0,33,"₹17,995",18545.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2887.jpg,2039950.0,11127.299526909725,1,1,1,1,0.4514033691933461,0.6467989107992148
2889,CRESTELLO RG103 Leather Strap Analog Wrist Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/71cEmuqrgtL._AC_UL320_.jpg,https://www.amazon.in/CRESTELLO-Analogue-Womens-Watch-Colored/dp/B08XXYV996/ref=sr_1_2894?qid=1679155722&s=watches&sr=1-2894,3.7,704,₹279,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2889.jpg,219890.0,8633.171527599743,0,0,0,1,0.5643943279946857,0.742502410492488
2890,Skagen Anita Analog Silver Dial Women's Watch-SKW2340,accessories,Watches,https://m.media-amazon.com/images/I/61PARd24lBL._AC_UL320_.jpg,https://www.amazon.in/Skagen-Analog-Silver-Womens-Watch-SKW2340/dp/B00T76ZELI/ref=sr_1_2895?qid=1679155722&s=watches&sr=1-2895,4.4,338,"₹5,498",10995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2890.jpg,1209450.0,15567.939869636575,1,1,1,0,0.4514033691933461,0.6467989107992148
2891,Maxima Analog Black Dial Women's Watch - 02506PPLW,accessories,Watches,https://m.media-amazon.com/images/I/71PnH+penPL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Analog-Black-Womens-Watch-02506PPLW/dp/B00E9UNOPA/ref=sr_1_2896?qid=1679155722&s=watches&sr=1-2896,3.9,44,,499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2891.jpg,54890.0,9911.935992621964,0,0,0,1,0.5643943279946857,0.742502410492488
2892,Nakoda Analogue Stylish Silver Chain Elegant Dial Watch for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/51ND9egy8jL._AC_UL320_.jpg,https://www.amazon.in/Nakoda-Analogue-Stylish-Silver-Elegant/dp/B09WN2C5Z5/ref=sr_1_2897?qid=1679155722&s=watches&sr=1-2897,3.0,1,₹129,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2892.jpg,109890.0,10413.208899200008,0,1,1,1,0.5643943279946857,0.742502410492488
2893,Acnos Black Round Diamond Dial with Latest Generation Black & Purple Magnet Belt Analogue Watch for Women Pack of - 2 (DM-...,accessories,Watches,https://m.media-amazon.com/images/I/51STtirGptL._AC_UL320_.jpg,https://www.amazon.in/Acnos-Diamond-Latest-Generation-Analogue/dp/B0842WG9PH/ref=sr_1_2898?qid=1679155722&s=watches&sr=1-2898,3.1,18,₹370,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2893.jpg,164890.0,9280.21709365111,0,1,1,1,0.5643943279946857,0.742502410492488
2898,Daniel Klein Analog Blue Dial Women's Watch-DK.1.12451-5,accessories,Watches,https://m.media-amazon.com/images/I/81SKS1-kmzL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-12451-5/dp/B08K4ZXHBN/ref=sr_1_2907?qid=1679155722&s=watches&sr=1-2907,3.9,16,"₹1,161.16",3450.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2898.jpg,379500.0,14444.43879801196,1,0,0,1,0.4514033691933461,0.6467989107992148
2899,"Fastrack Womens 34 mm Glitch Silver Dial Brass Analogue Watch - 6237SM01 (WFT6237SM01, Not assigned, Not assigned)",accessories,Watches,https://m.media-amazon.com/images/I/413KKtJu-CL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Womens-Glitch-Silver-Analogue/dp/B09JQ3WFXB/ref=sr_1_2908?qid=1679155722&s=watches&sr=1-2908,2.5,5,,2795.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2899.jpg,307450.0,4874.872631835516,0,1,1,1,0.5643943279946857,0.742502410492488
2900,Daniel Klein Analog Dark Brown Dial Women's Watch-DK.1.13252-2,accessories,Watches,https://m.media-amazon.com/images/I/41qI5JYn4sL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK-1-13252-2/dp/B0BFN2RMRY/ref=sr_1_2909_mod_primary_new?qid=1679155722&s=watches&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2909,Get,0,"₹2,970",5400.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2900.jpg,594000.0,3141.3259295843723,0,0,0,1,0.5643943279946857,0.742502410492488
2901,Titan Analog Grey Dial Women's Watch-NL2570WM01,accessories,Watches,https://m.media-amazon.com/images/I/71g7rcOoKFL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Grey-Womens-Watch-2570WM01/dp/B079FW2ZDS/ref=sr_1_2910?qid=1679155722&s=watches&sr=1-2910,4.1,21,,5495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2901.jpg,604450.0,9903.229393448197,0,1,1,1,0.5643943279946857,0.742502410492488
2902,French Connection Analog Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/61HoDba63kL._AC_UL320_.jpg,https://www.amazon.in/French-Connection-Analog-Womens-Watch-FC25BM/dp/B09HBNMJZV/ref=sr_1_2911?qid=1679155722&s=watches&sr=1-2911,3.8,20,"₹2,085",6950.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2902.jpg,764500.0,8291.436250026745,0,1,1,0,0.5643943279946857,0.742502410492488
2903,Pappi-Haunt Unique Designer Stone Studded Analogue White Dial Stretchable Bracelet Band Women's Watch - Watch Teddy Bear,accessories,Watches,https://m.media-amazon.com/images/I/71vMeludt2L._AC_UL320_.jpg,https://www.amazon.in/Pappi-Boss-Designer-Stretchable-Watch/dp/B01BX9TX6S/ref=sr_1_2912?qid=1679155722&s=watches&sr=1-2912,Get,0,₹749,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2903.jpg,142890.0,15089.181388697843,1,1,1,1,0.4514033691933461,0.6467989107992148
2905,Maxima Attivo Analog Silver Dial Women's Watch-15420BMLI,accessories,Watches,https://m.media-amazon.com/images/I/51dSTO-8QBL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Attivo-Analog-Silver-Watch-15420BMLI/dp/B00U8S6ZLW/ref=sr_1_2914?qid=1679155722&s=watches&sr=1-2914,3.7,12,₹609,1099.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2905.jpg,120890.0,2624.5274798940413,0,1,1,1,0.5643943279946857,0.742502410492488
2907,Pawsome Silver Watch Charm,accessories,Watches,https://m.media-amazon.com/images/I/41vbnkJAqNL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Pawsome-Silver-Watch/dp/B0B566BNBF/ref=sr_1_2916?qid=1679155722&s=watches&sr=1-2916,5.0,1,₹400,1749.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2907.jpg,192390.0,3667.730828109375,0,1,1,1,0.5643943279946857,0.742502410492488
2909,SWADESI STUFF Analog Black Dial Peacock Watch for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/71gwF6Rh4jL._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Stuff-Stylish-Black-Analog/dp/B07MXNQ1X3/ref=sr_1_2918?qid=1679155722&s=watches&sr=1-2918,3.5,369,₹189,799.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2909.jpg,87890.0,22619.56476146186,1,0,0,0,0.4514033691933461,0.6467989107992148
2910,Fastrack Pop Colour Analog Purple Dial Women's Watch-68025AP01,accessories,Watches,https://m.media-amazon.com/images/I/61LPdbTbE5L._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Colour-Analog-Purple-Watch-68025AP01/dp/B09RQQPHW9/ref=sr_1_2919?qid=1679155722&s=watches&sr=1-2919,4.6,3,"₹1,746",2495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2910.jpg,274450.0,3765.7691244818247,0,1,1,1,0.5643943279946857,0.742502410492488
2911,Puma Analog Pink Dial Women's Watch-P1015,accessories,Watches,https://m.media-amazon.com/images/I/71UI5AJiNxL._AC_UL320_.jpg,https://www.amazon.in/PUMA-Analog-Pink-Womens-Watch-P1015/dp/B07R3W23QG/ref=sr_1_2920?qid=1679155722&s=watches&sr=1-2920,4.3,64,"₹2,997",4995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2911.jpg,549450.0,2093.286909870408,0,1,1,1,0.5643943279946857,0.742502410492488
2913,Q&Q Analog Brown Dial Women's Watch-S387-332NY,accessories,Watches,https://m.media-amazon.com/images/I/71zPjS1LbCL._AC_UL320_.jpg,https://www.amazon.in/Analog-Brown-Dial-Womens-Watch-S387-332NY/dp/B08LHW9TPZ/ref=sr_1_2922?qid=1679155722&s=watches&sr=1-2922,2.8,3,"₹1,049",1095.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2913.jpg,120450.0,5360.956122268295,0,0,0,0,0.5643943279946857,0.742502410492488
2914,Kenneth Cole Analog Blue Dial Women's Watch-KCWLG2222703LD,accessories,Watches,https://m.media-amazon.com/images/I/61TfI+5buCL._AC_UL320_.jpg,https://www.amazon.in/Kenneth-Cole-Analog-Womens-Watch-KCWLG2222703LD/dp/B0BHW4184V/ref=sr_1_2923?qid=1679155722&s=watches&sr=1-2923,Get,0,"₹9,596",11995.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2914.jpg,1319450.0,11947.077181971576,1,0,1,0,0.4514033691933461,0.6467989107992148
2915,GT Gala Time Vintage Retro Classic Antique Butterfly Key Chain Design Unisex Pocket Watch for Men & Woman,accessories,Watches,https://m.media-amazon.com/images/I/71Wu4BqrxdL._AC_UL320_.jpg,https://www.amazon.in/GT-Gala-Time-Vintage-Classic/dp/B07TNRM4LJ/ref=sr_1_2924?qid=1679155722&s=watches&sr=1-2924,4.3,6,₹599,2499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2915.jpg,274890.0,11727.698724568849,1,1,1,1,0.4514033691933461,0.6467989107992148
2917,KIARVI GALLERY Analog Girl's Watch (Black Dial Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/81Df-symkgL._AC_UL320_.jpg,https://www.amazon.in/KIARVI-GALLERY-Analogue-Designer-Magnetic/dp/B09VKMR735/ref=sr_1_2926?qid=1679155722&s=watches&sr=1-2926,3.4,35,₹249,999.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2917.jpg,109890.0,28156.059852495026,1,1,1,1,0.4514033691933461,0.6467989107992148
2918,Daniel Klein Analog Blue Dial Women's Watch-DK11368-6,accessories,Watches,https://m.media-amazon.com/images/I/41ZfnEra3uL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK11368-6/dp/B08B8QVSW4/ref=sr_1_2927?qid=1679155722&s=watches&sr=1-2927,3.7,18,"₹3,203",4750.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2918.jpg,522500.0,4177.553349335502,0,1,1,1,0.5643943279946857,0.742502410492488
2920,SWADESI STUFF Multi Color Flower Dial Premium Magnet Chain Strap Analog Watch for Women and Girls,accessories,Watches,https://m.media-amazon.com/images/I/71pLrNDTmiL._AC_UL320_.jpg,https://www.amazon.in/SWADESI-STUFF-Flower-Premium-Leather/dp/B0B7DX5VKW/ref=sr_1_2929?qid=1679155722&s=watches&sr=1-2929,2.9,9,₹299,1000.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2920.jpg,110000.0,25096.541307260875,1,1,1,1,0.4514033691933461,0.6467989107992148
2921,Sonata Analog Yellow Dial Women's Watch-NL8069YM02/NP8069YM02,accessories,Watches,https://m.media-amazon.com/images/I/41rhpViAnSL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Yellow-Womens-Watch-NK8069YM02/dp/B00CL527FS/ref=sr_1_2930?qid=1679155722&s=watches&sr=1-2930,4.0,32,"₹1,619",1725.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2921.jpg,189750.0,2741.7321723684727,0,1,1,1,0.5643943279946857,0.742502410492488
2922,Zabby Allen New Latest Stylish Waterproof Sport Look Silicone Black Strap Analog Watch for Men & Women (Black),accessories,Watches,https://m.media-amazon.com/images/I/71a7D1fnkOL._AC_UL320_.jpg,https://www.amazon.in/Zabby-Allen-Stylish-Waterproof-Silicone/dp/B09XDNZHHB/ref=sr_1_2931?qid=1679155722&s=watches&sr=1-2931,2.9,3,₹349,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2922.jpg,164890.0,5799.197019880132,0,1,1,0,0.5643943279946857,0.742502410492488
2923,Acnos Special Quality Different Heart Shape Bengle with Silver Bracelet Pack of - 2 Gift for Special FASTIVAL Offer,accessories,Watches,https://m.media-amazon.com/images/I/81LHQ-xbGgL._AC_UL320_.jpg,https://www.amazon.in/Acnos-Silver-Diamond-Bracelet-Quality/dp/B08WM16TLX/ref=sr_1_2932?qid=1679155722&s=watches&sr=1-2932,3.5,31,₹299,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2923.jpg,164890.0,14116.935207433273,1,1,1,1,0.4514033691933461,0.6467989107992148
2925,SQUIRRO Princess Pink Glowing Digital Watch for Girls Kids(Pink Color Dial Pink Color Strap) [3 to 7 Years],accessories,Watches,https://m.media-amazon.com/images/I/61x33RhwZFL._AC_UL320_.jpg,https://www.amazon.in/SQUIRRO-Girls-Princess-Digital-Children/dp/B08LQ3HC98/ref=sr_1_2934?qid=1679155722&s=watches&sr=1-2934,3.9,28,₹299,899.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2925.jpg,98890.0,3377.562876509742,0,1,1,1,0.5643943279946857,0.742502410492488
2926,Joker & Witch Aurora Black Watch Bracelet Stack for Women,accessories,Watches,https://m.media-amazon.com/images/I/61AaXTrTZSL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Aurora-Black-Bracelet/dp/B08TC3HLQY/ref=sr_1_2935?qid=1679155722&s=watches&sr=1-2935,4.7,6,"₹1,300",5199.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2926.jpg,571890.0,4641.842019234853,0,1,1,0,0.5643943279946857,0.742502410492488
2927,Fossil Analog Brown Dial Women's Watch-ME3211,accessories,Watches,https://m.media-amazon.com/images/I/51KpiDEMHUL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Analog-Brown-Womens-Watch-ME3211/dp/B09GYQ1HR7/ref=sr_1_2936?qid=1679155722&s=watches&sr=1-2936,3.8,3,"₹10,846",15495.0,/root/graduation_thetis/causal-bert-pytorch/input/watch_images/2927.jpg,1704450.0,9121.779506614148,0,1,1,1,0.5643943279946857,0.742502410492488
